Name,Search Category,Google Category,Address,Phone,Website,Latitude_URL,Longitude_URL,Google Maps URL
Sri Veerabhadra Motors TVS,Motorcycle Dealership,Motor vehicle dealer,"Zaheerabad, Medak, NH-9, Mumbai Highway, Zaheerabad, Zaheerabad, Telangana 502220",094404 11430,,17.6817,77.6254,https://www.google.com/maps/place/Sri+Veerabhadra+Motors+TVS/data=!4m7!3m6!1s0x3bceb4ebd1235357:0x2543163cfa4df6d!8m2!3d17.6817!4d77.6254!16s%2Fg%2F11cn94psbp!19sChIJV1Mj0eu0zjsRbd-kz2MxVAI?authuser=0&hl=en&rclk=1
D S BIKE SERVICE POINT,Motorcycle Dealership,Two Wheeler Repair Shop,"Zaheerabad Main Rd, Hyderabad, Telangana 502220",098666 51786,,17.6852607,77.5887038,https://www.google.com/maps/place/D+S+BIKE+SERVICE+POINT/data=!4m7!3m6!1s0x3bceb56b3ef782bd:0x759a6431479826ca!8m2!3d17.6852607!4d77.5887038!16s%2Fg%2F11q37gbdh0!19sChIJvYL3Pmu1zjsRyiaYRzFkmnU?authuser=0&hl=en&rclk=1
INDIAN BIKE POINT,Motorcycle Dealership,Two Wheeler Repair Shop,"Indain bike point behand sbi bank, Subhash Gunj, Zaheerabad, Telangana 502220",096185 60786,,17.6791963,77.6063637,https://www.google.com/maps/place/INDIAN+BIKE+POINT/data=!4m7!3m6!1s0x3bceb51fcfd681f9:0x4481f3789bddcc90!8m2!3d17.6791963!4d77.6063637!16s%2Fg%2F11fzvh5kb0!19sChIJ-YHWzx-1zjsRkMzdm3jzgUQ?authuser=0&hl=en&rclk=1
Reddy Bike Service Point,Motorcycle Dealership,Two Wheeler Repair Shop,"Sai Baba temple road, Sairam Nagar Colony, Sairam colony, Zahirabad Rural, Zaheerabad, Telangana 502220",090304 12412,,17.6825383,77.6247119,https://www.google.com/maps/place/Reddy+Bike+Service+Point/data=!4m7!3m6!1s0x3bceb4e64e5d2b41:0x6269a3bacfaf79cb!8m2!3d17.6825383!4d77.6247119!16s%2Fg%2F11b86_4hl1!19sChIJQStdTua0zjsRy3mvz7qjaWI?authuser=0&hl=en&rclk=1
Neon Hyundai - Zaheerabad,Motorcycle Dealership,DS Automobiles dealer,"SURVEY NO-104, ZAHEERABAD,PASTAPUR,ZAHIRABAD,SANGAREDDY, Zaheerabad, Telangana 502220",080080 04996,https://www.neonhyundai.com/,17.6916364,77.6297081,https://www.google.com/maps/place/Neon+Hyundai+-+Zaheerabad/data=!4m7!3m6!1s0x3bceb5c14a1a79ed:0x89d4be05b2283240!8m2!3d17.6916364!4d77.6297081!16s%2Fg%2F11tfbbr0nf!19sChIJ7XkaSsG1zjsRQDIosgW-1Ik?authuser=0&hl=en&rclk=1
Castrol Bike Point - Metro Motors,Motorcycle Dealership,Two Wheeler Repair Shop,"Ground Floor, beside Royal Court Function Hall, Vema Reddy colony, Zahirabad Rural, Pasthapur, Zaheerabad, Telangana 502220",096400 73819,https://www.castrol.com/en_in/india/home.html?utm_source=locator&utm_medium=googleplaces,17.6820815,77.6320432,https://www.google.com/maps/place/Castrol+Bike+Point+-+Metro+Motors/data=!4m7!3m6!1s0x3bceb5c8f2a9e37d:0xb2532dc18b85c2d2!8m2!3d17.6820815!4d77.6320432!16s%2Fg%2F11s4h0b6n5!19sChIJfeOp8si1zjsR0sKFi8EtU7I?authuser=0&hl=en&rclk=1
Nemath Tyre Works,Motorcycle Dealership,Two Wheeler Repair Shop,"MJH4+PWP, Zaheerabad, Telangana 502220",,,17.67934,77.607323,https://www.google.com/maps/place/Nemath+Tyre+Works/data=!4m7!3m6!1s0x3bceb5b22d0ac655:0x85e269e1403175b7!8m2!3d17.67934!4d77.607323!16s%2Fg%2F11g19r1qdt!19sChIJVcYKLbK1zjsRt3UxQOFp4oU?authuser=0&hl=en&rclk=1
Parking,Motorcycle Dealership,Parking lot for motorcycles,"MJJ7+HF4, Zaheerabad, Telangana 502228",,,17.6813976,77.6137167,https://www.google.com/maps/place/Parking/data=!4m7!3m6!1s0x3bceb5b9468fd513:0x5288ccc27c62e00c!8m2!3d17.6813976!4d77.6137167!16s%2Fg%2F11fmlrqx5z!19sChIJE9WPRrm1zjsRDOBifMLMiFI?authuser=0&hl=en&rclk=1
SRI RAGHAVENDRA AUTO WORKS ( BULLET ),Motorcycle Dealership,Two Wheeler Repair Shop,"MJJC+P56, Acharya Rd, Baswa Nagar Colony, Dattagiri Colony, Zahirabad Rural, Zaheerabad, Telangana 502220",,,17.6817949,77.6204007,https://www.google.com/maps/place/SRI+RAGHAVENDRA+AUTO+WORKS+%28+BULLET+%29/data=!4m7!3m6!1s0x3bceb51c959677fb:0x20cf8edcc34f3b5c!8m2!3d17.6817949!4d77.6204007!16s%2Fg%2F11hfqrl5bm!19sChIJ-3eWlRy1zjsRXDtPw9yOzyA?authuser=0&hl=en&rclk=1
Harmony Honda,Motorcycle Dealership,Honda dealer,"MJJX+3QW, Mumbai Highway Rd, Ranjole, Telangana 502318",084512 75000,,17.6802317,77.6494685,https://www.google.com/maps/place/Harmony+Honda/data=!4m7!3m6!1s0x3bceb49f60c2dc3d:0x3c40f51bc84ba725!8m2!3d17.6802317!4d77.6494685!16s%2Fg%2F11b6bmjmvw!19sChIJPdzCYJ-0zjsRJadLyBv1QDw?authuser=0&hl=en&rclk=1
HKGN bike zone,Motorcycle Dealership,Two Wheeler Repair Shop,"Gangwar, x road, Zaheerabad, Telangana 502249",095535 31786,,17.7780073,77.5825681,https://www.google.com/maps/place/HKGN+bike+zone/data=!4m7!3m6!1s0x3bceb75fce7ef481:0x6ab30ae624fe8322!8m2!3d17.7780073!4d77.5825681!16s%2Fg%2F11s1w4nx_9!19sChIJgfR-zl-3zjsRIoP-JOYKs2o?authuser=0&hl=en&rclk=1
Baba Bike Point,Motorcycle Dealership,Motorcycle shop,"Shop No 1-77, Main Road, near by Nawab Fertilizer, Zaheerabad, Telangana 502221",099633 17460,,17.6159338,77.5045551,https://www.google.com/maps/place/Baba+Bike+Point/data=!4m7!3m6!1s0x3bc93517e74d488f:0x9a46ab8020973dfa!8m2!3d17.6159338!4d77.5045551!16s%2Fg%2F11vjxtz0fb!19sChIJj0hN5xc1yTsR-j2XIICrRpo?authuser=0&hl=en&rclk=1
KGN BIKE MECHANIC,Motorcycle Dealership,Two Wheeler Repair Shop,"bhavani nilayam 3-1_3 gaddi mahela, Zaheerabad, Telangana 502220",078931 01513,,17.6804577,77.5949966,https://www.google.com/maps/place/KGN+BIKE+MECHANIC/data=!4m7!3m6!1s0x3bceb5d83d37941d:0x31f74260d9b83a28!8m2!3d17.6804577!4d77.5949966!16s%2Fg%2F11nxs___xg!19sChIJHZQ3Pdi1zjsRKDq42WBC9zE?authuser=0&hl=en&rclk=1
Jamee masjed,Museum,Museum,"JHQ8+XPF, Govindapur, Telangana 502220",,,17.6399305,77.5668059,https://www.google.com/maps/place/Jamee+masjed/data=!4m7!3m6!1s0x3bc94b4045638565:0xa560eeb01eb162a!8m2!3d17.6399305!4d77.5668059!16s%2Fg%2F11j86j97x8!19sChIJZYVjRUBLyTsRKhbrAesOVgo?authuser=0&hl=en&rclk=1
Metalkunta gangaram zaheerabad sufi dargha,Museum,Museum,"QHHM+446, SH 14, Gangaram, Telangana 502249",,,17.7777866,77.5827811,https://www.google.com/maps/place/Metalkunta+gangaram+zaheerabad+sufi+dargha/data=!4m7!3m6!1s0x3bceb78276d598f1:0x15c84ad67c36f5bf!8m2!3d17.7777866!4d77.5827811!16s%2Fg%2F11hdt1rbnn!19sChIJ8ZjVdoK3zjsRv_U2fNZKyBU?authuser=0&hl=en&rclk=1
Indian Oil (Rajesh Service Station),Petrol-Gasoline Station,Petrol Pump,"Mumbai Hwy, Zaheerabad, Telangana 502220",1800 233 3555,https://iocl.com/,17.6814934,77.6170071,https://www.google.com/maps/place/Indian+Oil+%28Rajesh+Service+Station%29/data=!4m7!3m6!1s0x3bceb4e64fdf9a5b:0xdf5df6fe8d51e433!8m2!3d17.6814934!4d77.6170071!16s%2Fg%2F11cnbm0d1_!19sChIJW5rfT-a0zjsRM-RRjf72Xd8?authuser=0&hl=en&rclk=1
Jio-bp,Petrol-Gasoline Station,Petrol Pump,"Survey No 8/1 Nh 9, Ranjole, Huggelli, Zaheerabad, Medak, Telangana 502220",098481 33556,https://mobilitystation.jiobp.com/jio-bp-diesel-fuel-supplier-zaheerabad-medak-251748/Home?utm_source=locator&utm_medium=googleplaces,17.6776822,77.6631401,https://www.google.com/maps/place/Jio-bp/data=!4m7!3m6!1s0x3bceb35ce2e9a769:0xedc0e44f824fa1e6!8m2!3d17.6776822!4d77.6631401!16s%2Fg%2F11f08bysc8!19sChIJaafp4lyzzjsR5qFPgk_kwO0?authuser=0&hl=en&rclk=1
M/s Rekulgi Filling Station,Petrol-Gasoline Station,Petrol Pump,"Zaheerabad, Telangana 502220",,,17.6551708,77.6049589,https://www.google.com/maps/place/M%2Fs+Rekulgi+Filling+Station/data=!4m7!3m6!1s0x3bceb5534ba31ef7:0x69655450e5bb6c0e!8m2!3d17.6551708!4d77.6049589!16s%2Fg%2F11qg_3v73m!19sChIJ9x6jS1O1zjsRDmy75VBUZWk?authuser=0&hl=en&rclk=1
Petrol pump,Petrol-Gasoline Station,Petrol Pump,"Shop no 9, Maqbool complex Near flyover bridge, Tandoor road, Zaheerabad, Telangana 502220",,,17.672067,77.606131,https://www.google.com/maps/place/Petrol+pump/data=!4m7!3m6!1s0x3bceb523716743e7:0xc54324ff8c08e817!8m2!3d17.672067!4d77.606131!16s%2Fg%2F11mbq4jnh_!19sChIJ50NncSO1zjsRF-gIjP8kQ8U?authuser=0&hl=en&rclk=1
IndianOil,Petrol-Gasoline Station,Petrol Pump,"Sy No 101/B2 Zaheerabad, Pasthapur, Anegunta, Telangana 502220",098480 67452,https://locator.iocl.com/indianoil-saicharan-f-station-zaheerabad-petrol-pump-anegunta-medak-233392/Home?utm_source=locator&utm_medium=googleplaces,17.682074,77.630025,https://www.google.com/maps/place/IndianOil/data=!4m7!3m6!1s0x3bceb4eb2f896d45:0xe5af96cfc7ba1eb2!8m2!3d17.682074!4d77.630025!16s%2Fg%2F11cn94d6ys!19sChIJRW2JL-u0zjsRsh66x8-Wr-U?authuser=0&hl=en&rclk=1
Zaheerabad Police Station Urban,Police Station,Police station,"National Highway 65, Zaheerabad, Telangana 502220",084512 82033,,17.6812039,77.6133822,https://www.google.com/maps/place/Zaheerabad+Police+Station+Urban/data=!4m7!3m6!1s0x3bceb4e133b0f939:0x2fd1e4f06d2462ff!8m2!3d17.6812039!4d77.6133822!16s%2Fg%2F1263djzmp!19sChIJOfmwM-G0zjsR_2IkbfDk0S8?authuser=0&hl=en&rclk=1
Zaheerabad Rural Police Station,Police Station,Police department,"MJQQ+VC9, Pastapur, Medak, Zaheerabad, Telangana 502220",,,17.689658,77.6386197,https://www.google.com/maps/place/Zaheerabad+Rural+Police+Station/data=!4m7!3m6!1s0x3bceb491c8ad91d3:0xd18aafda5a3f4f1a!8m2!3d17.689658!4d77.6386197!16s%2Fg%2F11bwh8_q7x!19sChIJ05GtyJG0zjsRGk8_WtqvitE?authuser=0&hl=en&rclk=1
Mahindra Academy,School,School,"MHQM+RC4, NH 65, Hyderabad, Telangana 502220",,,17.6895209,77.5835686,https://www.google.com/maps/place/Mahindra+Academy/data=!4m7!3m6!1s0x3bceb572dda53397:0x42ad42961447e22a!8m2!3d17.6895209!4d77.5835686!16s%2Fg%2F1hdzb0ljr!19sChIJlzOl3XK1zjsRKuJHFJZCrUI?authuser=0&hl=en&rclk=1
Scholars School,School,School,"MJMC+5FG, Dattagiri Colony, Shantinagar, Zahirabad Rural, Zaheerabad, Telangana 502228",,,17.6829401,77.6212102,https://www.google.com/maps/place/Scholars+School/data=!4m7!3m6!1s0x3bceb557f58f159f:0xbf146f88674002a!8m2!3d17.6829401!4d77.6212102!16s%2Fg%2F11h49k8y0w!19sChIJnxWP9Ve1zjsRKgB0hvhG8Qs?authuser=0&hl=en&rclk=1
AL-ARIF SCHOOL OF EXCELLANCE,School,School,"MHJX+PWV, Zaheerabad, Telangana 502220",089774 55832,,17.6818703,77.5998061,https://www.google.com/maps/place/AL-ARIF+SCHOOL+OF+EXCELLANCE/data=!4m7!3m6!1s0x3bceb5197ae97a23:0x2d1605f0b0d84690!8m2!3d17.6818703!4d77.5998061!16s%2Fg%2F11bw6dtrxz!19sChIJI3rpehm1zjsRkEbYsPAFFi0?authuser=0&hl=en&rclk=1
SHAHEEN SCHOOL & JUNIOR COLLEGE,School,Education center,"Watan Bagh, Street, Zaheerabad, Telangana 502220",072047 33209,,17.6843437,77.6056402,https://www.google.com/maps/place/SHAHEEN+SCHOOL+%26+JUNIOR+COLLEGE/data=!4m7!3m6!1s0x3bceb51db8622737:0x7525fc4a0c59659e!8m2!3d17.6843437!4d77.6056402!16s%2Fg%2F11c5wnwl_h!19sChIJNydiuB21zjsRnmVZDEr8JXU?authuser=0&hl=en&rclk=1
Montessori High School,School,General education school,"Adarsh Nagar, (Dist) 502 220,, Zaheerabad, Telangana",,http://www.montessori-jngroups.com/,17.6879913,77.6225863,https://www.google.com/maps/place/Montessori+High+School/data=!4m7!3m6!1s0x3bceb4ef9052ce1d:0x5d73d40e6d9b760c!8m2!3d17.6879913!4d77.6225863!16s%2Fg%2F11bw61cwf0!19sChIJHc5SkO-0zjsRDHabbQ7Uc10?authuser=0&hl=en&rclk=1
Acharya School,School,General education school,"MJMH+2MQ, Royal Colony, Dattagiri Colony, Shantinagar, Zahirabad Rural, Zaheerabad, Telangana 502318",096186 57383,,17.6825833,77.6292424,https://www.google.com/maps/place/Acharya+School/data=!4m7!3m6!1s0x3bceb4eb15f0bd1d:0x708ca0bce6a93821!8m2!3d17.6825833!4d77.6292424!16s%2Fg%2F11d_v3vpq5!19sChIJHb3wFeu0zjsRITip5rygjHA?authuser=0&hl=en&rclk=1
MS Creative Kids (Zaheerabad),School,School,"Plot No. 232 & 233 Ramnagar, Near NTR Statue Tandur Road, Zaheerabad, Sangareddy, Zaheerabad, Telangana 502220",070326 27143,https://mseducationacademy.in/,17.6673379,77.6062399,https://www.google.com/maps/place/MS+Creative+Kids+%28Zaheerabad%29/data=!4m7!3m6!1s0x3bceb5acb4c4491f:0xb0ea4f0bfe985b09!8m2!3d17.6673379!4d77.6062399!16s%2Fg%2F11ghp_0h5r!19sChIJH0nEtKy1zjsRCVuY_gtP6rA?authuser=0&hl=en&rclk=1
Sri Mallikarjuna School,School,School,"Near, Block Rd, Hamali Colony, Subhash Gunj, Zaheerabad, Telangana 502220",093963 22991,,17.6782878,77.6111532,https://www.google.com/maps/place/Sri+Mallikarjuna+School/data=!4m7!3m6!1s0x3bceb5b3336fc5cb:0x2e3756b0a4a87e88!8m2!3d17.6782878!4d77.6111532!16s%2Fg%2F11f61d7kpn!19sChIJy8VvM7O1zjsRiH6opLBWNy4?authuser=0&hl=en&rclk=1
BHAVAN'S PUBLIC SCHOOL,School,Educational institution,"D/ 1, 1-6-97 / 5, Adarshnagar road, Dattagiri Colony, Dathagiri colony, Zahirabad Rural, Zaheerabad, Telangana 502220",077300 19740,https://www.bhavanszhb.com/,17.685283,77.6234161,https://www.google.com/maps/place/BHAVAN%27S+PUBLIC+SCHOOL/data=!4m7!3m6!1s0x3bceb5809965acd7:0x6bec24eea03e07ee!8m2!3d17.685283!4d77.6234161!16s%2Fg%2F11w3m0vcbr!19sChIJ16xlmYC1zjsR7gc-oO4k7Gs?authuser=0&hl=en&rclk=1
Adarsh Vidyalaya high school,School,High school,"MJC5+7QW, district, Shanti Nagar, Zaheerabad, Telangana 502220",086888 97386,https://avhszaheerabad.com/,17.6707459,77.6094389,https://www.google.com/maps/place/Adarsh+Vidyalaya+high+school/data=!4m7!3m6!1s0x3bceb4d8da6cda0f:0x67caf7602be7158b!8m2!3d17.6707459!4d77.6094389!16s%2Fg%2F1tmptfqp!19sChIJD9ps2ti0zjsRixXnK2D3ymc?authuser=0&hl=en&rclk=1
Sanghamitra High School,School,Higher secondary school,"1-6-108, Algole Road, Zaheerabad, Telangana 502220",084512 95110,http://www.sanghamitraschool.in/,17.686363,77.6276363,https://www.google.com/maps/place/Sanghamitra+High+School/data=!4m7!3m6!1s0x3bceb4ec58330329:0xb953dfdce52784de!8m2!3d17.686363!4d77.6276363!16s%2Fg%2F1v_w0v48!19sChIJKQMzWOy0zjsR3oQn5dzfU7k?authuser=0&hl=en&rclk=1
Sri Rising Kids School,School,School,"Adarsh Nagar Colony, Dattagiri Colony, Adarsh Nagar, Zaheerabad, Telangana 502220",,,17.6854049,77.621444,https://www.google.com/maps/place/Sri+Rising+Kids+School/data=!4m7!3m6!1s0x3bceb593d9784461:0xa3ad536997617803!8m2!3d17.6854049!4d77.621444!16s%2Fg%2F11gy1yy5n_!19sChIJYUR42ZO1zjsRA3hhl2lTraM?authuser=0&hl=en&rclk=1
Brilliant High School,School,High school,"Bhavani Mandir Rd, Hamali Colony, Subhash Gunj, Zaheerabad, Telangana 502220",091772 58766,,17.6777997,77.6107906,https://www.google.com/maps/place/Brilliant+High+School/data=!4m7!3m6!1s0x3bceb4e075fa7663:0xfbf028dc84030b63!8m2!3d17.6777997!4d77.6107906!16s%2Fg%2F11c2nhhjm1!19sChIJY3b6deC0zjsRYwsDhNwo8Ps?authuser=0&hl=en&rclk=1
Nagarjuna Talent School,School,School,"Shanti Nagar, Zaheerabad, Telangana 502220",,,17.668556,77.613859,https://www.google.com/maps/place/Nagarjuna+Talent+School/data=!4m7!3m6!1s0x3bceb4da2bf4e923:0x4ebb511a92c3a5c8!8m2!3d17.668556!4d77.613859!16s%2Fg%2F1hc1p581c!19sChIJI-n0K9q0zjsRyKXDkhpRu04?authuser=0&hl=en&rclk=1
Station ROAD,School,School,"MJG5+RF5, Bhavani Mandir Rd, Subhash Gunj, Zaheerabad, Telangana 502220",,,17.6770195,77.6087257,https://www.google.com/maps/place/Station+ROAD/data=!4m7!3m6!1s0x3bceb4dfe3bd5f29:0x2a4b847b80cb5873!8m2!3d17.6770195!4d77.6087257!16s%2Fg%2F11f3n3yck9!19sChIJKV-949-0zjsRc1jLgHuESyo?authuser=0&hl=en&rclk=1
Raos International School,School,CBSE School,"Raos School, Legends Township Didgi Village, Zaheerabad, Telangana 502228",,,17.7153505,77.6109778,https://www.google.com/maps/place/Raos+International+School/data=!4m7!3m6!1s0x3bceb58ddd585e99:0x174037cb9bba8a8f!8m2!3d17.7153505!4d77.6109778!16s%2Fg%2F11qh1_42yd!19sChIJmV5Y3Y21zjsRj4q6m8s3QBc?authuser=0&hl=en&rclk=1
Awami School Zaheerabad,School,Higher secondary school,"MJM6+3PP, Lateef Rd, Zaheerabad, Telangana 502220",097018 83208,,17.682714,77.6118237,https://www.google.com/maps/place/Awami+School+Zaheerabad/data=!4m7!3m6!1s0x3bceb5b3cd037b2b:0xdc220380ed7d02b9!8m2!3d17.682714!4d77.6118237!16s%2Fg%2F11gms4nbsc!19sChIJK3sDzbO1zjsRuQJ97YADItw?authuser=0&hl=en&rclk=1
Mahindra Tractor Plant Zaheerabad,School,Manufacturer,"Mahindra and Mahindra Farm Division (Mahindra tractor plant, near, Zaheerabad - Bidar Rd, T Junction, Mahindra Nagar, Zaheerabad, Telangana 502220",000 800 100 4175,http://www.mahindra.com/,17.6867174,77.5822892,https://www.google.com/maps/place/Mahindra+Tractor+Plant+Zaheerabad/data=!4m7!3m6!1s0x3bceb56d796c3a9b:0x78090a44aead7530!8m2!3d17.6867174!4d77.5822892!16s%2Fg%2F11fz2stx97!19sChIJmzpseW21zjsRMHWtrkQKCXg?authuser=0&hl=en&rclk=1
Krishnaveni High School,School,High school,"Life Style Complex, Medak, NH-9, Mumbai Highway, Zahirabad, Zaheerabad, Telangana 502220",,,17.6807,77.6166,https://www.google.com/maps/place/Krishnaveni+High+School/data=!4m7!3m6!1s0x3bceb4e654db247d:0x9f4ba5135529dcf9!8m2!3d17.6807!4d77.6166!16s%2Fg%2F11g6xs65j5!19sChIJfSTbVOa0zjsR-dwpVROlS58?authuser=0&hl=en&rclk=1
Wow kids Rainbow Digi school,School,School center,"Plot no-340, Adarsh Nagar Colony, Adarsh Nagar, Zahirabad Rural, Zaheerabad, Telangana 502220",,,17.6876461,77.6225386,https://www.google.com/maps/place/Wow+kids+Rainbow+Digi+school/data=!4m7!3m6!1s0x3bceb545072c66d5:0x7ee00aa7454a2e79!8m2!3d17.6876461!4d77.6225386!16s%2Fg%2F11yfbhtgwb!19sChIJ1WYsB0W1zjsReS5KRacK4H4?authuser=0&hl=en&rclk=1
Vidhya Vahini School,School,Primary school,"II Phase, Housing Board Rd, Shanti Nagar, Zaheerabad, Telangana 502220",094405 60525,,17.6765615,77.6160217,https://www.google.com/maps/place/Vidhya+Vahini+School/data=!4m7!3m6!1s0x3bceb4dd9952ab0f:0x425af02a4b24cca1!8m2!3d17.6765615!4d77.6160217!16s%2Fg%2F11c2jlljt_!19sChIJD6tSmd20zjsRocwkSyrwWkI?authuser=0&hl=en&rclk=1
New Vision School English and Urdu Medium,School,School,"MJH4+PC6, Zaheerabad, Medak, NH-9, Mumbai Highway, Zaheerabad, Zaheerabad, Telangana 502220",093901 84398,,17.6796904,77.6063654,https://www.google.com/maps/place/New+Vision+School+English+and+Urdu+Medium/data=!4m7!3m6!1s0x3bceb51fb5edae3f:0x8d994fbb5bbb1dbf!8m2!3d17.6796904!4d77.6063654!16s%2Fg%2F11cn92l1nk!19sChIJP67ttR-1zjsRvx27W7tPmY0?authuser=0&hl=en&rclk=1
Kakatiya English Medium Schools,School,School,"Zaheerabad, Medak, NH-9, Mumbai Highway, Zaheerabad, Zaheerabad, Telangana 502220",096180 29405,,17.6815,77.6192,https://www.google.com/maps/place/Kakatiya+English+Medium+Schools/data=!4m7!3m6!1s0x3bceb4e628058081:0xfe4ce7e4016f6664!8m2!3d17.6815!4d77.6192!16s%2Fg%2F11cn93z2fn!19sChIJgYAFKOa0zjsRZGZvAeTnTP4?authuser=0&hl=en&rclk=1
LITTLE FLOWER HIGH SCHOOL,School,Higher secondary school,"MJMJ+HW8, Vema Reddy colony, Shantinagar, Zahirabad Rural, Zaheerabad, Telangana 502318",,,17.6839014,77.6323164,https://www.google.com/maps/place/LITTLE+FLOWER+HIGH+SCHOOL/data=!4m7!3m6!1s0x3bceb49499cadbcb:0xa187f85e697947c1!8m2!3d17.6839014!4d77.6323164!16s%2Fg%2F11g9g1pr_0!19sChIJy9vKmZS0zjsRwUd5aV74h6E?authuser=0&hl=en&rclk=1
Light Of Life School,School,Primary school,"Sai Baba Temple Road, Sairam Nagar Colony, Shantinagar, Zahirabad Rural, Hyderabad, Telangana 502228",089783 74055,,17.6837719,77.626606,https://www.google.com/maps/place/Light+Of+Life+School/data=!4m7!3m6!1s0x3bceb4eb8c635917:0x714e14375c3a04a8!8m2!3d17.6837719!4d77.626606!16s%2Fg%2F11g6rkdjd6!19sChIJF1ljjOu0zjsRqAQ6XDcUTnE?authuser=0&hl=en&rclk=1
Venkateshwara High School,School,Higher secondary school,"MJH6+GP8, Subhash Gunj, Zaheerabad, Telangana 502228",098490 45968,,17.6787784,77.6118165,https://www.google.com/maps/place/Venkateshwara+High+School/data=!4m7!3m6!1s0x3bceb4e0948d5b41:0x798a1020e0545de6!8m2!3d17.6787784!4d77.6118165!16s%2Fg%2F11gh46z1ys!19sChIJQVuNlOC0zjsR5l1U4CAQink?authuser=0&hl=en&rclk=1
Saint francis high school,School,Secondary school,"Sfhs, Zahirabad Rural, Zaheerabad, Telangana 502220",098498 45287,,17.681597,77.635196,https://www.google.com/maps/place/Saint+francis+high+school/data=!4m7!3m6!1s0x3bceb5b23eac4787:0xf344947fe45c4a01!8m2!3d17.681597!4d77.635196!16s%2Fg%2F11j384_1px!19sChIJh0esPrK1zjsRAUpc5H-URPM?authuser=0&hl=en&rclk=1
Gandhi Memorial School,School,General education school,"14-32, SBH Colony, Zahirabad Rural, Zaheerabad, Telangana 502228",,,17.6790207,77.6180923,https://www.google.com/maps/place/Gandhi+Memorial+School/data=!4m7!3m6!1s0x3bceb4e7ebe439ef:0x9c89ac4bd8556dcf!8m2!3d17.6790207!4d77.6180923!16s%2Fg%2F1tmy3j6l!19sChIJ7znk6-e0zjsRz21V2EusiZw?authuser=0&hl=en&rclk=1
"STONE RIDGE SCHOOL, ZAHEERABAD",School,Elementary school,"MJP6+4CG, Zaheerabad, Telangana 502228",,,17.6850263,77.6123427,"https://www.google.com/maps/place/STONE+RIDGE+SCHOOL,+ZAHEERABAD/data=!4m7!3m6!1s0x3bceb5ad81e1688d:0x67af94aa66e15469!8m2!3d17.6850263!4d77.6123427!16s%2Fg%2F11p01hwd16!19sChIJjWjhga21zjsRaVThZqqUr2c?authuser=0&hl=en&rclk=1"
Doctor's Hyderabad International School,School,General education school,"MJ84+55G, Zaheerabad, Telangana 502220",,,17.6654412,77.6054555,https://www.google.com/maps/place/Doctor%27s+Hyderabad+International+School/data=!4m7!3m6!1s0x3bceb5b2410818cb:0xe0b3cd98e1da4885!8m2!3d17.6654412!4d77.6054555!16s%2Fg%2F11smgljxq1!19sChIJyxgIQbK1zjsRhUja4ZjNs-A?authuser=0&hl=en&rclk=1
swamy vivekananda school,School,Elementary school,"MJC7+HWP, Housing Board Rd, Idsmt Colony, LIG-II Phase, Shanti Nagar, Zaheerabad, Telangana 502220",097055 99909,,17.6714685,77.6148379,https://www.google.com/maps/place/swamy+vivekananda+school/data=!4m7!3m6!1s0x3bceb4dc39c2df03:0xdaca9b3a09e94529!8m2!3d17.6714685!4d77.6148379!16s%2Fg%2F11g8kt4k48!19sChIJA9_COdy0zjsRKUXpCTqbyto?authuser=0&hl=en&rclk=1
"EuroKids PreSchool in Adarsh Nagar, Zaheerabad",School,Preschool,"Plot No. 130, Adarsh Nagar Colony, Adarsh Nagar, Zahirabad Rural, Zaheerabad, Hyderabad, Telangana 502318",095131 87669,https://www.eurokidsindia.com/preschool-in-zaheerabad/adarsh-nagar/?utm_source=google&utm_medium=organic&utm_id=gmb_listing,17.687124,77.621926,"https://www.google.com/maps/place/EuroKids+PreSchool+in+Adarsh+Nagar,+Zaheerabad/data=!4m7!3m6!1s0x3bceb513dc5672d9:0xbd8d965dcbcc9dd7!8m2!3d17.687124!4d77.621926!16s%2Fg%2F11xd3p53nv!19sChIJ2XJW3BO1zjsR153My12Wjb0?authuser=0&hl=en&rclk=1"
SRI BBR ZENITH HIGH SCHOOL,School,High school,"MJPH+P68, Zahirabad Rural, Zaheerabad, Telangana 502228",,,17.6867864,77.6280682,https://www.google.com/maps/place/SRI+BBR+ZENITH+HIGH+SCHOOL/data=!4m7!3m6!1s0x3bceb500186523e7:0x175be0ed40fef1ab!8m2!3d17.6867864!4d77.6280682!16s%2Fg%2F11vxqjyxh9!19sChIJ5yNlGAC1zjsRq_H-QO3gWxc?authuser=0&hl=en&rclk=1
TELANGANA MINORITIES RESIDENTIAL SCHOOL/COLLEGE ALGOLE GIRLS,School,College,"Buchinelly (v Zaheerabasd (M) Sangareddy(D, Zaheerabad, Telangana 502220",073311 70827,,17.6985138,77.5542426,https://www.google.com/maps/place/TELANGANA+MINORITIES+RESIDENTIAL+SCHOOL%2FCOLLEGE+ALGOLE+GIRLS/data=!4m7!3m6!1s0x3bcecb5044095f13:0x79c34548dcbfd933!8m2!3d17.6985138!4d77.5542426!16s%2Fg%2F11t10yy9y_!19sChIJE18JRFDLzjsRM9m_3EhFw3k?authuser=0&hl=en&rclk=1
